3	1	1	NoFlicker	188	1036_half_amp.avi	orch26_half_amp.wav	orch	1	4.84842589999971	0	3	145	143	188	137	3	9	4	5.16555508666667	NaN	3103.9111501	1	NaN	NaN	NaN
3	2	1	NoFlicker	126	1298_half_amp.avi	dar9_half_amp.wav	dar	1	3.23449990000017	1	3	126	114	187	136	1	12	3	5.16555508666667	NaN	3110.7944579	1	NaN	NaN	NaN
3	3	1	NoFlicker	136	1175_half_amp.avi	dar4_half_amp.wav	dar	1	3.75658930000009	0	3	187	126	136	114	3	11	4	5.16555508666667	NaN	3117.0944945	1	NaN	NaN	NaN
3	4	1	NoFlicker	113	1037_half_amp.avi	acoustic23_half_amp.wav	acoustic	2	5.46561359999987	1	3	107	113	96	175	2	4	2	5.16555508666667	NaN	3123.3278271	1	NaN	NaN	NaN
3	5	1	NoFlicker	96	1027_half_amp.avi	acoustic40_half_amp.wav	acoustic	2	4.24793379999983	1	3	113	96	175	107	2	15	3	5.16555508666667	NaN	3132.0279209	1	NaN	NaN	NaN
3	6	1	NoFlicker	121	1354_half_amp.avi	choir22_half_amp.wav	choir	2	2.43050250000033	1	3	88	121	124	181	2	14	2	5.16555508666667	NaN	3139.2945575	1	NaN	NaN	NaN
3	7	1	NoFlicker	137	1303_half_amp.avi	orch10_half_amp.wav	orch	3	3.67815440000004	0	3	145	188	143	137	4	3	3	5.16555508666667	NaN	3144.3612741	1	NaN	NaN	NaN
3	8	1	NoFlicker	145	1352_half_amp.avi	orch39_half_amp.wav	orch	1	4.2475973999999	0	3	188	145	143	137	2	5	4	5.16555508666667	NaN	3150.2779865	1	NaN	NaN	NaN
3	9	1	NoFlicker	143	1127_half_amp.avi	orch11_half_amp.wav	orch	4	3.55776590000005	0	3	145	188	143	137	3	13	1	5.16555508666667	NaN	3156.0113158	1	NaN	NaN	NaN
3	10	1	NoFlicker	181	1168_half_amp.avi	choir1_half_amp.wav	choir	1	2.95308829999976	1	3	181	124	88	121	1	7	4	5.16555508666667	NaN	3162.7113527	1	NaN	NaN	NaN
3	11	1	NoFlicker	114	1322_half_amp.avi	dar14_half_amp.wav	dar	4	4.52179029999979	0	3	114	126	136	187	1	8	4	5.16555508666667	NaN	3167.6779999	1	NaN	NaN	NaN
3	12	1	NoFlicker	107	1265_half_amp.avi	acoustic16_half_amp.wav	acoustic	2	3.55922909999981	0	3	113	175	107	96	3	6	1	5.16555508666667	NaN	3175.461365	1	NaN	NaN	NaN
3	13	1	NoFlicker	175	1103_half_amp.avi	acoustic10_half_amp.wav	acoustic	3	7.2957778	0	3	96	175	113	107	2	16	2	5.16555508666667	NaN	3181.7114291	1	NaN	NaN	NaN
3	14	1	NoFlicker	187	1164_half_amp.avi	dar12_half_amp.wav	dar	4	4.38951210000005	1	3	126	136	114	187	4	10	5	5.16555508666667	NaN	3191.1947689	1	NaN	NaN	NaN
3	15	1	NoFlicker	124	1183_half_amp.avi	choir24_half_amp.wav	choir	4	4.33765270000004	0	3	121	124	88	181	2	2	1	5.16555508666667	NaN	3197.3781191	1	NaN	NaN	NaN
3	16	1	NoFlicker	88	1191_half_amp.avi	choir20_half_amp.wav	choir	2	5.41792650000025	1	3	124	88	121	181	2	1	4	5.16555508666667	NaN	3204.2781434	1	NaN	NaN	NaN
3	1	2	SyncDelta	57	1309_1.7Hz.avi	orch7_zero_1.7Hz.wav	orch	3	4.77527839999993	1	3	30	85	57	28	3	12	5	5.14251704833333	NaN	3396.0122175	1	NaN	NaN	NaN
3	2	2	SyncDelta	29	1158_1.7Hz.avi	dar23_zero_1.7Hz.wav	dar	2	4.08021700000018	1	3	14	29	43	56	2	13	4	5.14251704833333	NaN	3402.2955966	1	NaN	NaN	NaN
3	3	2	SyncDelta	14	1416_1.7Hz.avi	dar1_zero_1.7Hz.wav	dar	3	5.62617650000038	1	3	56	29	14	43	3	11	1	5.14251704833333	NaN	3409.3455993	1	NaN	NaN	NaN
3	4	2	SyncDelta	23	1330_1.7Hz.avi	acoustic47_zero_1.7Hz.wav	acoustic	1	5.01906610000015	0	3	47	23	4	5	2	1	2	5.14251704833333	NaN	3416.4956552	1	NaN	NaN	NaN
3	5	2	SyncDelta	5	1381_1.7Hz.avi	acoustic1_zero_1.7Hz.wav	acoustic	3	4.86663610000005	0	3	23	5	4	47	2	3	3	5.14251704833333	NaN	3424.2123223	1	NaN	NaN	NaN
3	6	2	SyncDelta	12	1077_1.7Hz.avi	choir18_zero_1.7Hz.wav	choir	4	6.36526589999994	1	3	68	52	11	12	4	15	3	5.14251704833333	NaN	3431.3957101	1	NaN	NaN	NaN
3	7	2	SyncDelta	85	1383_1.7Hz.avi	orch23_zero_1.7Hz.wav	orch	3	4.60269430000017	1	3	30	28	85	57	3	4	4	5.14251704833333	NaN	3440.895748	1	NaN	NaN	NaN
3	8	2	SyncDelta	28	1148_1.7Hz.avi	orch19_zero_1.7Hz.wav	orch	1	10.1232955	0	3	85	57	28	30	3	10	3	5.14251704833333	NaN	3448.0291418	1	NaN	NaN	NaN
3	9	2	SyncDelta	30	1016_1.7Hz.avi	orch14_zero_1.7Hz.wav	orch	4	4.65145230000007	0	3	85	28	30	57	3	16	1	5.14251704833333	NaN	3461.4124668	1	NaN	NaN	NaN
3	10	2	SyncDelta	11	1448_1.7Hz.avi	choir36_zero_1.7Hz.wav	choir	3	3.58856359999982	1	3	68	12	11	52	3	14	4	5.14251704833333	NaN	3468.512517	1	NaN	NaN	NaN
3	11	2	SyncDelta	43	1141_1.7Hz.avi	dar13_zero_1.7Hz.wav	dar	4	6.45075339999994	1	3	29	14	56	43	4	7	5	5.14251704833333	NaN	3474.4792146	1	NaN	NaN	NaN
3	12	2	SyncDelta	47	1292_1.7Hz.avi	acoustic28_zero_1.7Hz.wav	acoustic	2	4.31046529999958	0	3	23	4	5	47	4	2	1	5.14251704833333	NaN	3482.9625804	1	NaN	NaN	NaN
